Season,Thermal comfort,Air temperature,Relative humidity,Outdoor air temperature
1,3.0,21.3,31.5,4.0
1,4.0,20.7,38.7,4.0
1,4.0,20.2,42.0,4.0
1,4.0,24.8,28.3,4.0
1,3.0,21.0,31.6,4.0
1,5.0,23.4,30.2,4.0
1,4.0,23.4,30.2,4.0
1,4.0,22.4,36.2,4.0
1,3.0,21.5,39.1,4.0
1,3.0,21.5,43.3,4.0
1,4.0,22.0,40.2,4.0
1,4.0,20.9,44.8,4.0
1,4.0,21.7,36.1,4.0
1,4.0,20.8,41.0,4.0
1,4.0,23.7,22.7,4.0
1,4.0,23.5,26.8,4.0
1,4.0,23.8,24.7,4.0
1,4.0,22.4,43.9,4.0
1,5.0,22.5,44.0,4.0
1,4.0,22.8,20.0,4.0
4,4.0,20.8,33.0,4.0
4,4.0,20.6,27.9,4.0
4,3.0,20.3,26.3,4.0
4,3.0,20.3,26.3,4.0
4,4.0,20.4,35.3,4.0
4,4.0,21.6,34.4,4.0
4,4.0,22.4,47.9,4.0
4,4.0,22.5,51.7,4.0
4,3.0,21.6,48.8,4.0
4,3.0,20.7,41.9,4.0
4,3.0,21.6,49.9,4.0
4,4.0,21.7,56.5,4.0
4,3.0,21.2,51.9,4.0
4,4.0,21.4,49.7,4.0
4,4.0,22.0,49.7,4.0
4,4.0,22.8,48.4,4.0
4,4.0,22.3,53.7,4.0
4,4.0,21.3,50.6,4.0
4,4.0,21.5,51.0,4.0
4,4.0,21.4,49.1,4.0
4,4.0,22.1,42.4,4.0
4,4.0,22.3,53.7,4.0
4,4.0,22.3,55.7,4.0
1,4.0,22.4,48.3,4.0
1,4.0,21.9,48.6,4.0
1,4.0,22.3,46.2,4.0
1,4.0,22.4,44.2,4.0
1,4.0,22.7,45.4,4.0
1,4.0,23.1,42.6,4.0
1,4.0,23.2,42.7,4.0
1,3.0,21.8,46.9,4.0
1,4.0,23.1,42.6,4.0
1,5.0,22.3,44.8,4.0
1,4.0,21.3,44.8,4.0
1,4.0,20.4,44.6,4.0
1,4.0,23.2,42.7,4.0
1,4.0,21.6,44.7,4.0
1,4.0,22.8,44.3,4.0
1,5.0,22.3,45.1,4.0
1,4.0,22.9,43.3,4.0
1,4.0,22.1,42.9,4.0
1,4.0,22.3,34.6,4.0
1,4.0,21.9,36.5,4.0
1,4.0,22.1,37.7,4.0
1,4.0,22.1,36.8,4.0
1,4.0,22.3,34.6,4.0
1,4.0,20.5,41.8,4.0
1,4.0,22.0,37.2,4.0
1,4.0,21.5,39.7,4.0
1,3.0,21.8,39.6,4.0
1,4.0,20.9,40.8,4.0
1,4.0,21.2,43.9,4.0
1,4.0,21.4,37.4,4.0
1,4.0,21.1,44.3,4.0
1,4.0,21.4,39.8,4.0
1,4.0,22.6,41.0,4.0
1,4.0,22.9,41.5,4.0
1,4.0,22.5,38.6,4.0
1,4.0,22.5,43.2,4.0
1,4.0,22.3,43.9,4.0
1,4.0,22.1,44.8,4.0
1,4.0,22.9,43.0,4.0
1,4.0,21.8,44.9,4.0
4,4.0,23.2,43.1,4.0
4,4.0,20.8,37.0,4.0
4,4.0,21.1,55.5,4.0
4,4.0,23.0,52.4,4.0
4,4.0,23.3,50.9,4.0
4,4.0,22.8,49.7,4.0
4,4.0,24.2,39.9,4.0
4,4.0,23.2,50.9,4.0
4,4.0,23.6,42.4,4.0
4,4.0,22.5,42.0,4.0
4,4.0,22.2,42.1,4.0
4,4.0,22.5,49.1,4.0
4,4.0,24.2,39.9,4.0
4,4.0,22.5,49.1,4.0
4,3.0,22.1,38.5,4.0
4,3.0,22.2,50.6,4.0
4,4.0,22.0,48.3,4.0
4,4.0,21.6,45.2,4.0
4,4.0,21.5,48.8,4.0
4,4.0,22.5,49.1,4.0
4,4.0,22.2,42.1,4.0
4,4.0,21.1,51.6,4.0
4,4.0,21.2,51.7,4.0
4,4.0,20.7,51.2,4.0
4,4.0,21.2,50.8,4.0
4,3.0,21.1,50.0,4.0
4,4.0,23.5,49.7,4.0
4,4.0,23.4,36.5,4.0
4,4.0,23.8,33.0,4.0
4,4.0,22.4,39.4,4.0
4,4.0,22.9,42.6,4.0
4,3.0,23.6,49.9,4.0
4,4.0,23.0,53.9,4.0
4,4.0,23.0,53.5,4.0
4,4.0,23.0,53.7,4.0
4,4.0,23.0,42.0,4.0
4,4.0,22.9,40.7,4.0
4,4.0,23.0,40.7,4.0
4,3.0,21.6,39.8,4.0
4,3.0,22.1,38.5,4.0
4,4.0,23.0,53.7,4.0
4,4.0,23.6,49.9,4.0
4,4.0,23.8,49.8,4.0
4,3.0,23.0,38.3,4.0
4,4.0,22.9,53.7,4.0
4,4.0,23.1,53.9,4.0
4,4.0,23.0,42.0,4.0
4,4.0,23.8,49.8,4.0
4,4.0,23.0,53.7,4.0
4,4.0,23.6,49.9,4.0
1,5.0,20.2,25.7,4.0
1,5.0,19.8,26.9,4.0
1,4.0,20.8,25.7,4.0
1,4.0,21.3,23.1,4.0
1,4.0,21.3,22.8,4.0
1,4.0,21.0,26.6,4.0
1,4.0,20.8,26.3,4.0
1,4.0,21.3,22.8,4.0
1,4.0,21.0,24.0,4.0
1,4.0,20.8,26.3,4.0
1,4.0,21.0,26.6,4.0
1,4.0,20.6,25.7,4.0
1,4.0,19.9,24.3,4.0
1,4.0,21.3,22.8,4.0
1,4.0,20.1,26.9,4.0
1,4.0,21.0,27.2,4.0
1,4.0,20.6,25.7,4.0
1,4.0,21.3,23.1,4.0
1,4.0,21.3,22.8,4.0
1,4.0,21.2,23.7,4.0
1,3.0,19.9,24.3,4.0
1,4.0,21.3,22.8,4.0
1,4.0,21.3,26.9,4.0
1,4.0,21.3,22.8,4.0
1,4.0,23.0,22.8,4.0
1,4.0,23.4,27.2,4.0
1,4.0,23.4,26.9,4.0
1,4.0,23.4,22.8,4.0
1,4.0,23.4,27.2,4.0
1,4.0,23.7,23.1,4.0
1,4.0,22.5,24.6,4.0
1,4.0,23.3,26.0,4.0
1,4.0,23.0,25.1,4.0
1,4.0,23.3,24.3,4.0
1,4.0,23.4,24.0,4.0
1,4.0,22.9,26.3,4.0
1,4.0,23.0,22.8,4.0
1,4.0,21.0,25.7,4.0
1,4.0,20.6,24.3,4.0
1,4.0,21.0,25.7,4.0
1,4.0,21.1,27.2,4.0
1,4.0,21.0,24.0,4.0
1,4.0,21.0,25.7,4.0
1,4.0,21.0,24.0,4.0
1,4.0,21.0,25.7,4.0
1,4.0,20.6,27.2,4.0
1,4.0,21.0,22.8,4.0
1,3.0,20.7,29.9,4.0
1,3.0,20.8,29.6,4.0
1,4.0,20.9,31.2,4.0
1,3.0,21.3,29.6,4.0
1,3.0,21.0,34.6,4.0
1,3.0,20.7,30.6,4.0
1,4.0,20.8,30.6,4.0
1,4.0,20.8,32.9,4.0
1,4.0,20.8,34.6,4.0
1,4.0,21.1,28.0,4.0
1,3.0,20.7,30.6,4.0
1,2.0,20.5,32.9,4.0
1,3.0,21.0,31.2,4.0
1,3.0,20.9,34.3,4.0
1,4.0,20.8,30.6,4.0
1,3.0,20.7,30.6,4.0
1,3.0,19.8,34.6,4.0
1,4.0,19.7,29.6,4.0
1,2.0,20.2,29.6,4.0
1,2.0,18.8,31.2,4.0
1,4.0,20.0,29.9,4.0
1,4.0,20.2,31.2,4.0
1,4.0,20.2,31.2,4.0
1,3.0,20.2,31.2,4.0
1,3.0,19.4,30.7,4.0
1,3.0,19.8,34.6,4.0
1,3.0,21.2,36.5,4.0
1,3.0,21.1,33.8,4.0
1,4.0,21.3,37.5,4.0
1,3.0,21.4,36.2,4.0
1,3.0,21.2,36.5,4.0
1,3.0,21.5,32.0,4.0
1,3.0,21.4,36.2,4.0
1,3.0,21.4,36.8,4.0
1,4.0,21.1,37.0,4.0
1,4.0,21.3,33.2,4.0
1,4.0,21.5,37.5,4.0
1,4.0,21.3,33.5,4.0
1,4.0,22.6,28.5,4.0
1,4.0,22.6,24.9,4.0
1,4.0,22.6,28.5,4.0
1,3.0,21.1,33.5,4.0
1,3.0,21.3,27.3,4.0
1,3.0,21.3,33.2,4.0
1,3.0,21.0,33.5,4.0
1,3.0,21.0,31.9,4.0
1,4.0,21.1,33.5,4.0
1,3.0,20.6,33.5,4.0
1,4.0,21.0,32.5,4.0
1,3.0,21.0,31.9,4.0
1,4.0,21.0,32.5,4.0
1,4.0,21.5,26.7,4.0
1,4.0,21.0,35.0,4.0
1,4.0,21.1,32.5,4.0
1,3.0,21.3,35.0,4.0
1,4.0,22.4,24.0,4.0
1,3.0,22.0,28.2,4.0
1,4.0,22.0,28.2,4.0
1,4.0,22.0,34.5,4.0
1,4.0,22.4,34.5,4.0
1,4.0,22.3,31.3,4.0
1,4.0,22.4,31.3,4.0
1,4.0,22.2,34.5,4.0
1,4.0,22.4,34.5,4.0
1,4.0,22.4,29.8,4.0
1,4.0,22.4,31.3,4.0
1,4.0,22.2,32.6,4.0
1,4.0,22.0,34.5,4.0
1,5.0,22.4,31.3,4.0
1,4.0,20.6,32.6,4.0
1,4.0,21.0,29.8,4.0
1,4.0,20.6,34.5,4.0
1,4.0,21.0,31.3,4.0
1,4.0,20.6,29.8,4.0
1,4.0,20.6,31.3,4.0
1,4.0,20.6,29.8,4.0
1,4.0,20.6,32.9,4.0
1,4.0,20.9,34.5,4.0
1,4.0,20.6,31.6,4.0
1,4.0,21.0,29.8,4.0
1,4.0,21.0,34.8,4.0
1,5.0,22.9,30.9,4.0
1,5.0,21.5,33.5,4.0
1,5.0,23.4,28.6,4.0
1,4.0,22.4,31.1,4.0
1,5.0,23.6,31.7,4.0
4,4.0,21.7,29.6,4.0
4,4.0,21.3,29.0,4.0
4,4.0,22.1,29.6,4.0
4,4.0,22.1,29.6,4.0
4,4.0,21.3,29.0,4.0
4,4.0,22.1,29.0,4.0
4,3.0,21.0,34.6,4.0
4,4.0,21.3,29.0,4.0
4,4.0,21.3,31.2,4.0
4,4.0,21.7,30.2,4.0
4,4.0,21.4,29.6,4.0
4,4.0,21.7,30.2,4.0
4,3.0,21.3,30.2,4.0
4,4.0,21.7,29.3,4.0
4,4.0,23.6,29.1,4.0
4,4.0,24.4,31.9,4.0
4,4.0,23.5,30.4,4.0
4,4.0,24.4,31.9,4.0
4,4.0,23.5,30.4,4.0
4,4.0,23.3,33.2,4.0
4,4.0,23.3,34.4,4.0
4,5.0,24.4,31.9,4.0
4,4.0,23.3,31.9,4.0
4,4.0,23.6,30.4,4.0
4,4.0,24.3,31.9,4.0
4,4.0,23.3,32.9,4.0
4,4.0,24.0,31.3,4.0
4,4.0,23.3,30.7,4.0
4,3.0,22.7,31.9,4.0
4,4.0,23.8,30.7,4.0
4,4.0,23.3,31.0,4.0
4,4.0,23.0,32.5,4.0
4,4.0,23.0,27.0,4.0
4,4.0,22.1,28.5,4.0
4,4.0,23.3,27.0,4.0
4,4.0,23.3,32.9,4.0
4,4.0,22.1,37.7,4.0
4,4.0,22.9,34.5,4.0
4,4.0,22.6,34.5,4.0
4,4.0,23.3,32.9,4.0
4,4.0,23.6,32.9,4.0
4,4.0,22.7,32.9,4.0
4,4.0,22.1,32.9,4.0
4,4.0,22.6,34.5,4.0
4,4.0,22.7,32.9,4.0
4,4.0,22.9,32.9,4.0
4,4.0,22.9,32.9,4.0
4,4.0,22.5,32.9,4.0
4,4.0,22.7,32.9,4.0
4,3.0,22.9,34.5,4.0
4,4.0,23.3,32.9,4.0
4,4.0,22.5,25.7,4.0
4,4.0,23.6,25.4,4.0
4,4.0,23.6,25.4,4.0
4,4.0,22.9,25.7,4.0
4,4.0,22.8,26.0,4.0
4,4.0,23.2,25.7,4.0
4,4.0,23.6,25.7,4.0
4,4.0,22.9,26.0,4.0
4,4.0,22.4,26.6,4.0
4,4.0,22.8,27.2,4.0
4,4.0,23.6,25.4,4.0
4,4.0,23.1,25.7,4.0
4,4.0,22.9,28.7,4.0
4,4.0,22.9,25.7,4.0
4,3.0,22.5,25.7,4.0
4,5.0,23.3,24.3,4.0
4,5.0,24.0,25.7,4.0
4,4.0,23.3,26.6,4.0
4,4.0,22.3,37.7,4.0
4,4.0,22.4,33.5,4.0
4,4.0,22.5,34.5,4.0
4,3.0,22.1,36.0,4.0
1,4.0,21.3,36.6,4.0
1,4.0,22.6,33.6,4.0
1,4.0,21.3,36.8,4.0
1,4.0,22.0,34.8,4.0
1,4.0,21.3,36.6,4.0
1,4.0,23.8,28.3,4.0
1,4.0,25.0,26.5,4.0
1,4.0,25.1,26.1,4.0
1,4.0,22.7,26.9,4.0
1,4.0,22.7,29.5,4.0
1,5.0,25.0,26.5,4.0
1,4.0,21.8,37.9,4.0
1,4.0,21.9,35.3,4.0
1,5.0,22.6,34.8,4.0
1,4.0,20.9,39.6,4.0
1,3.0,21.6,35.4,4.0
1,4.0,22.3,33.4,4.0
1,5.0,22.5,35.3,4.0
1,4.0,21.5,37.5,4.0
1,4.0,21.8,32.2,4.0
1,4.0,22.3,35.7,4.0
1,4.0,21.7,32.4,4.0
1,5.0,21.8,36.0,4.0
1,4.0,22.6,33.0,4.0
1,4.0,21.9,31.8,4.0
1,4.0,21.5,37.3,4.0
1,3.0,21.8,34.6,4.0
1,4.0,20.1,40.3,4.0
1,4.0,22.5,32.3,4.0
1,4.0,22.5,34.5,4.0
1,3.0,22.8,28.3,4.0
1,4.0,22.0,28.4,4.0
1,4.0,22.3,26.8,4.0
1,4.0,21.5,32.7,4.0
1,4.0,22.6,29.2,4.0
1,4.0,19.7,41.1,4.0
1,4.0,20.0,41.6,4.0
1,4.0,19.9,38.8,4.0
1,4.0,19.6,33.2,4.0
1,3.0,19.7,41.1,4.0
1,3.0,19.6,41.2,4.0
1,4.0,20.1,38.5,4.0
1,3.0,19.5,36.7,4.0
1,3.0,19.0,32.8,4.0
1,3.0,20.5,39.4,4.0
1,4.0,23.7,27.2,4.0
1,5.0,23.8,28.9,4.0
1,5.0,21.2,30.3,4.0
1,4.0,22.5,34.0,4.0
1,4.0,22.5,27.8,4.0
1,4.0,22.3,32.5,4.0
1,5.0,24.7,26.5,4.0
1,4.0,23.9,29.6,4.0
1,4.0,23.8,28.9,4.0
4,3.0,20.3,42.4,4.0
4,4.0,20.3,40.6,4.0
4,4.0,20.2,42.6,4.0
4,4.0,20.6,43.5,4.0
4,4.0,20.3,43.0,4.0
4,4.0,20.2,42.0,4.0
4,3.0,19.7,42.4,4.0
4,3.0,20.3,40.6,4.0
4,3.0,19.6,45.4,4.0
4,3.0,20.1,41.3,4.0
4,4.0,20.3,43.3,4.0
4,3.0,20.3,41.9,4.0
4,3.0,20.2,42.6,4.0
4,3.0,20.2,41.9,4.0
4,3.0,21.5,42.4,4.0
4,3.0,20.2,41.9,4.0
4,3.0,19.8,48.8,4.0
4,3.0,19.4,44.8,4.0
4,4.0,20.3,43.0,4.0
4,3.0,20.1,41.3,4.0
4,3.0,20.5,43.6,4.0
4,4.0,19.7,43.6,4.0
4,4.0,20.8,39.8,4.0
4,4.0,20.1,43.0,4.0
4,4.0,20.7,41.2,4.0
4,4.0,20.2,42.4,4.0
4,4.0,19.6,43.0,4.0
4,4.0,19.7,42.8,4.0
4,3.0,19.8,42.4,4.0
4,3.0,19.6,43.0,4.0
4,3.0,19.8,42.4,4.0
4,3.0,19.6,43.2,4.0
4,3.0,20.0,41.0,4.0
4,3.0,19.8,49.8,4.0
4,3.0,19.6,43.0,4.0
4,3.0,20.1,42.4,4.0
4,3.0,19.5,44.1,4.0
4,3.0,19.2,47.2,4.0
4,3.0,19.8,49.8,4.0
4,5.0,19.8,49.8,4.0
4,3.0,19.6,43.0,4.0
4,3.0,20.2,42.4,4.0
4,4.0,23.8,45.5,4.0
4,4.0,23.0,45.4,4.0
4,4.0,23.6,46.3,4.0
4,3.0,22.5,44.8,4.0
4,4.0,22.2,46.0,4.0
4,3.0,20.3,44.3,4.0
4,3.0,21.1,44.6,4.0
4,4.0,20.9,49.8,4.0
4,3.0,21.5,42.4,4.0
4,3.0,20.2,44.3,4.0
4,3.0,20.9,46.1,4.0
1,4.0,23.5,30.0,4.0
1,4.0,23.0,33.5,4.0
1,4.0,23.0,30.7,4.0
1,5.0,25.2,23.0,4.0
1,4.0,22.0,32.2,4.0
1,4.0,22.5,34.3,4.0
1,4.0,22.8,21.9,4.0
1,5.0,22.8,39.1,4.0
1,4.0,23.1,25.4,4.0
1,5.0,24.3,26.9,4.0
1,3.0,21.6,33.8,4.0
1,3.0,21.5,42.8,4.0
1,3.0,21.6,40.5,4.0
1,4.0,25.0,20.8,4.0
1,4.0,21.4,42.5,4.0
1,3.0,22.0,36.5,4.0
1,4.0,21.7,22.2,4.0
1,4.0,23.0,38.9,4.0
1,4.0,22.7,34.3,4.0
1,5.0,25.6,23.6,4.0
1,4.0,21.2,40.1,4.0
1,4.0,20.5,25.0,4.0
1,3.0,21.0,39.8,4.0
1,4.0,20.5,30.6,4.0
1,4.0,20.5,25.0,4.0
1,4.0,21.0,40.4,4.0
1,4.0,23.4,29.1,4.0
1,4.0,24.6,35.5,4.0
1,5.0,27.1,26.3,4.0
1,5.0,26.3,26.8,4.0
1,4.0,22.2,20.5,4.0
1,4.0,20.0,24.3,4.0
1,4.0,20.4,31.0,4.0
1,3.0,19.8,40.0,4.0
1,4.0,20.2,25.0,4.0
1,4.0,20.1,36.8,4.0
1,4.0,19.9,40.2,4.0
1,4.0,19.2,38.0,4.0
1,3.0,19.6,31.3,4.0
1,3.0,19.6,29.5,4.0
1,3.0,18.8,27.2,4.0
1,4.0,19.4,40.7,4.0
1,3.0,19.9,32.1,4.0
1,3.0,19.6,31.3,4.0
1,4.0,20.3,39.1,4.0
1,4.0,20.8,35.0,4.0
1,3.0,19.2,39.3,4.0
1,3.0,23.4,30.4,4.0
1,4.0,21.3,32.2,4.0
1,4.0,21.3,41.5,4.0
1,4.0,23.0,33.6,4.0
1,4.0,20.8,41.9,4.0
1,4.0,23.4,31.0,4.0
4,5.0,27.4,41.4,4.0
4,3.0,24.1,62.2,4.0
4,4.0,23.1,52.2,4.0
4,5.0,26.6,36.1,4.0
4,4.0,22.7,46.1,4.0
4,4.0,22.8,49.8,4.0
4,4.0,24.1,62.2,4.0
4,4.0,24.9,63.9,4.0
4,4.0,24.4,67.7,4.0
4,4.0,24.1,64.0,4.0
4,5.0,23.2,53.7,4.0
4,4.0,24.1,62.2,4.0
4,3.0,22.4,50.2,4.0
4,4.0,23.6,47.1,4.0
4,3.0,22.4,50.2,4.0
4,4.0,23.6,47.1,4.0
4,4.0,23.8,66.1,4.0
4,4.0,22.8,62.5,4.0
4,5.0,25.9,58.8,4.0
4,5.0,25.9,69.2,4.0
4,4.0,23.0,50.3,4.0
4,4.0,24.1,71.2,4.0
4,4.0,24.3,62.5,4.0
4,4.0,24.1,71.2,4.0
4,5.0,30.1,46.1,4.0
4,4.0,25.0,63.3,4.0
4,4.0,22.4,53.1,4.0
4,4.0,21.4,55.7,4.0
4,5.0,25.2,64.1,4.0
4,5.0,27.0,67.9,4.0
4,5.0,29.7,49.0,4.0
4,4.0,27.0,67.9,4.0
4,4.0,23.7,35.1,4.0
4,5.0,26.7,47.3,4.0
4,4.0,23.2,38.3,4.0
4,4.0,22.2,56.1,4.0
4,5.0,28.8,30.4,4.0
4,5.0,27.3,44.5,4.0
1,4.0,22.5,27.0,4.0
1,4.0,22.3,25.8,4.0
1,4.0,22.5,35.5,4.0
1,4.0,22.3,20.5,4.0
1,4.0,22.5,20.4,4.0
1,4.0,22.5,21.0,4.0
1,4.0,22.5,20.8,4.0
1,4.0,22.5,18.5,4.0
1,4.0,22.9,21.8,4.0
1,4.0,22.9,24.3,4.0
1,4.0,22.3,20.5,4.0
1,4.0,22.5,20.0,4.0
1,4.0,22.6,23.0,4.0
1,4.0,22.4,23.3,4.0
1,4.0,22.8,22.4,4.0
1,4.0,22.4,22.8,4.0
1,4.0,22.8,23.6,4.0
1,4.0,22.9,22.3,4.0
1,4.0,22.7,28.2,4.0
1,4.0,21.6,35.6,4.0
1,4.0,21.4,28.0,4.0
1,4.0,22.0,27.6,4.0
1,4.0,21.4,26.3,4.0
1,4.0,21.6,28.3,4.0
1,4.0,21.6,29.2,4.0
1,4.0,21.5,28.0,4.0
1,4.0,21.4,27.3,4.0
1,4.0,22.0,27.6,4.0
1,4.0,21.1,25.4,4.0
1,4.0,21.6,28.3,4.0
1,4.0,22.3,22.8,4.0
1,4.0,22.5,26.5,4.0
1,4.0,22.5,27.0,4.0
1,4.0,22.5,26.8,4.0
1,4.0,22.5,25.0,4.0
1,4.0,22.5,27.0,4.0
1,4.0,22.2,24.6,4.0
1,4.0,22.5,22.5,4.0
1,4.0,22.5,22.7,4.0
1,4.0,22.4,27.1,4.0
1,4.0,22.3,26.5,4.0
1,5.0,22.3,34.0,4.0
1,4.0,22.3,31.6,4.0
1,4.0,22.6,31.5,4.0
1,4.0,22.8,30.3,4.0
1,4.0,22.6,20.1,4.0
1,4.0,22.1,27.6,4.0
1,4.0,22.3,38.5,4.0
1,4.0,23.0,37.2,4.0
1,4.0,23.0,35.4,4.0
1,4.0,23.5,33.3,4.0
1,4.0,22.8,36.5,4.0
1,4.0,22.6,30.2,4.0
1,4.0,22.6,28.5,4.0
1,4.0,22.8,31.0,4.0
1,4.0,22.4,31.9,4.0
1,4.0,21.8,34.3,4.0
1,4.0,21.9,22.2,4.0
1,4.0,22.6,34.0,4.0
1,5.0,22.3,42.9,4.0
1,4.0,22.3,44.0,4.0
1,4.0,22.5,44.4,4.0
1,4.0,22.6,35.8,4.0
1,4.0,22.6,44.6,4.0
1,4.0,22.3,42.3,4.0
1,4.0,22.5,41.7,4.0
1,4.0,22.4,42.9,4.0
1,4.0,22.3,41.5,4.0
1,4.0,22.5,28.2,4.0
1,3.0,22.5,28.1,4.0
1,3.0,22.5,44.5,4.0
1,5.0,22.8,32.9,4.0
1,4.0,22.7,29.2,4.0
1,4.0,22.6,29.7,4.0
1,4.0,21.8,26.3,4.0
1,4.0,22.1,26.0,4.0
1,4.0,21.9,22.0,4.0
1,4.0,23.2,23.7,4.0
1,4.0,23.3,20.0,4.0
1,4.0,22.0,22.6,4.0
1,5.0,23.3,20.3,4.0
1,4.0,21.7,25.3,4.0
1,4.0,22.5,25.3,4.0
1,4.0,22.3,34.0,4.0
1,4.0,22.1,22.9,4.0
1,4.0,23.5,22.6,4.0
1,4.0,22.3,43.8,4.0
1,4.0,22.3,43.0,4.0
1,4.0,22.3,41.9,4.0
1,4.0,22.5,41.8,4.0
1,4.0,22.5,43.6,4.0
1,4.0,22.6,35.8,4.0
1,4.0,22.4,43.8,4.0
1,4.0,22.4,42.9,4.0
1,4.0,22.6,38.4,4.0
1,4.0,22.7,40.1,4.0
1,4.0,23.0,20.0,4.0
1,4.0,21.6,35.6,4.0
1,5.0,22.5,22.9,4.0
1,4.0,22.3,20.5,4.0
4,4.0,23.2,39.9,4.0
4,4.0,23.2,39.9,4.0
4,4.0,23.7,39.9,4.0
4,4.0,23.8,39.9,4.0
4,4.0,23.7,29.6,4.0
4,5.0,23.5,36.1,4.0
4,5.0,23.7,32.9,4.0
4,3.0,23.5,32.2,4.0
4,3.0,23.7,29.6,4.0
4,4.0,22.9,35.6,4.0
4,4.0,22.9,41.2,4.0
4,4.0,22.9,38.9,4.0
4,3.0,22.9,38.9,4.0
4,4.0,23.4,42.0,4.0
4,4.0,22.9,55.3,4.0
4,4.0,23.3,56.5,4.0
4,4.0,23.3,56.5,4.0
4,3.0,23.5,42.0,4.0
4,4.0,23.2,46.6,4.0
4,4.0,23.5,42.0,4.0
4,4.0,23.3,45.5,4.0
4,4.0,23.4,49.1,4.0
4,4.0,23.3,45.5,4.0
4,3.0,22.8,50.9,4.0
4,4.0,23.4,51.7,4.0
4,4.0,23.2,46.6,4.0
4,4.0,23.6,42.0,4.0
4,4.0,23.1,54.9,4.0
4,4.0,22.6,48.6,4.0
4,4.0,23.1,42.4,4.0
4,4.0,23.6,38.5,4.0
4,4.0,23.1,50.9,4.0
4,4.0,23.1,47.1,4.0
4,4.0,23.2,50.6,4.0
4,4.0,23.1,43.2,4.0
4,4.0,23.2,50.6,4.0
4,4.0,23.1,50.9,4.0
4,4.0,23.4,44.9,4.0
4,4.0,23.4,51.3,4.0
4,4.0,23.2,48.8,4.0
4,4.0,22.8,45.3,4.0
4,3.0,22.0,57.7,4.0
4,3.0,22.0,56.4,4.0
4,4.0,22.8,45.3,4.0
4,4.0,22.8,54.1,4.0
4,4.0,23.8,47.0,4.0
4,5.0,23.6,50.7,4.0
4,3.0,22.8,45.3,4.0
4,4.0,22.8,52.2,4.0
4,3.0,22.1,53.2,4.0
4,4.0,22.8,48.1,4.0
4,4.0,22.2,53.4,4.0
4,4.0,24.2,45.0,4.0
4,4.0,24.3,48.4,4.0
4,4.0,24.0,49.8,4.0
4,4.0,24.1,48.3,4.0
4,4.0,24.0,36.9,4.0
4,3.0,23.8,49.3,4.0
4,4.0,24.1,48.4,4.0
4,4.0,23.3,49.8,4.0
4,4.0,24.5,46.3,4.0
4,4.0,24.0,49.8,4.0
4,4.0,24.4,48.0,4.0
4,4.0,23.4,47.7,4.0
4,4.0,23.7,46.1,4.0
4,4.0,23.6,38.8,4.0
4,4.0,24.1,48.3,4.0
4,4.0,23.6,50.7,4.0
4,4.0,24.2,45.0,4.0
4,4.0,24.1,49.8,4.0
4,4.0,23.6,50.7,4.0
4,4.0,22.7,50.5,4.0
4,4.0,22.7,52.6,4.0
4,3.0,23.1,44.3,4.0
4,4.0,23.1,43.2,4.0
4,4.0,23.2,41.9,4.0
4,4.0,23.4,47.7,4.0
4,4.0,22.7,51.6,4.0
4,4.0,22.5,55.6,4.0
1,4.0,21.7,27.6,4.0
1,3.0,22.4,28.7,4.0
1,4.0,22.6,24.2,4.0
1,3.0,21.0,33.4,4.0
1,3.0,20.8,29.0,4.0
1,4.0,23.1,32.4,4.0
1,4.0,22.6,35.9,4.0
1,4.0,21.7,33.0,4.0
1,4.0,23.5,29.8,4.0
1,4.0,22.8,28.0,4.0
1,4.0,22.6,30.0,4.0
1,4.0,23.3,36.1,4.0
1,3.0,21.7,26.6,4.0
1,5.0,23.9,26.9,4.0
1,4.0,22.6,32.3,4.0
1,4.0,22.1,27.3,4.0
1,5.0,24.6,24.7,4.0
1,4.0,20.8,26.5,4.0
1,4.0,21.4,25.5,4.0
1,5.0,24.3,21.6,4.0
1,4.0,22.8,23.8,4.0
1,3.0,22.0,23.7,4.0
1,4.0,23.2,23.9,4.0
1,4.0,19.4,29.9,4.0
1,4.0,22.5,29.3,4.0
1,4.0,22.7,28.5,4.0
1,4.0,20.6,43.2,4.0
1,4.0,21.8,28.5,4.0
1,4.0,23.5,31.6,4.0
1,3.0,20.4,30.2,4.0
1,4.0,23.1,33.1,4.0
1,4.0,21.7,32.0,4.0
1,4.0,21.8,36.6,4.0
1,4.0,22.8,28.1,4.0
1,4.0,22.9,34.0,4.0
1,4.0,23.5,34.7,4.0
1,4.0,22.0,25.4,4.0
1,4.0,23.0,35.6,4.0
1,4.0,23.5,26.3,4.0
1,4.0,23.0,37.5,4.0
1,4.0,22.0,24.6,4.0
1,4.0,24.0,26.6,4.0
1,4.0,24.1,26.9,4.0
1,4.0,23.5,28.2,4.0
1,4.0,22.0,25.4,4.0
1,4.0,22.9,23.6,4.0
1,4.0,24.1,26.3,4.0
1,4.0,20.7,25.5,4.0
1,4.0,22.5,30.3,4.0
4,4.0,24.9,31.1,4.0
4,5.0,28.2,25.8,4.0
4,5.0,28.7,27.8,4.0
4,4.0,24.7,40.2,4.0
4,5.0,27.6,26.4,4.0
4,4.0,24.6,33.0,4.0
4,5.0,26.6,38.8,4.0
4,5.0,25.6,41.2,4.0
4,5.0,27.7,40.1,4.0
4,5.0,27.7,40.1,4.0
