Season,Thermal preference,Thermal comfort,Air temperature,Relative humidity,Outdoor air temperature
1,0,5.0,27.4,47.2,29.9
1,0,5.0,26.9,50.8,29.9
1,0,5.0,26.5,52.3,29.9
1,0,4.0,27.2,47.8,29.9
1,0,4.0,27.4,47.6,29.9
1,0,3.0,27.5,46.6,29.9
1,0,5.0,27.6,43.9,29.9
1,0,4.0,27.7,45.6,29.9
1,0,6.0,27.2,50.7,29.9
1,0,5.0,27.5,44.2,29.9
1,0,6.0,27.5,46.2,29.9
1,0,6.0,27.4,48.0,29.9
1,0,3.0,26.4,49.6,29.9
1,0,5.0,26.3,49.7,29.9
1,1,5.0,26.1,50.1,29.9
1,-1,4.0,26.2,49.9,29.9
1,0,5.0,26.0,49.1,29.9
1,0,5.0,25.6,50.5,29.9
1,0,6.0,25.7,50.0,29.9
1,0,5.0,25.3,50.8,29.9
1,0,6.0,24.6,52.3,29.9
1,0,5.0,26.0,49.5,29.9
1,0,6.0,25.9,51.2,29.9
1,0,3.0,26.0,50.0,29.9
1,0,5.0,25.8,50.7,29.9
1,0,6.0,25.8,50.4,29.9
1,0,5.0,25.9,50.5,29.9
1,-1,5.0,26.0,49.7,29.9
1,0,5.0,26.0,50.0,29.9
1,0,6.0,26.0,49.2,29.9
1,0,6.0,26.1,49.7,29.9
1,0,6.0,27.9,45.9,29.9
1,0,6.0,26.3,47.8,29.9
1,0,6.0,26.0,49.2,29.9
1,0,6.0,26.1,48.1,29.9
1,0,6.0,26.0,48.8,29.9
1,0,6.0,27.3,46.6,29.9
1,0,4.0,26.5,47.4,29.9
1,0,6.0,26.0,49.2,29.9
1,0,5.0,26.1,47.8,29.9
1,0,3.0,26.1,48.7,29.9
1,0,6.0,26.6,47.4,29.9
1,0,6.0,26.7,46.2,29.9
1,0,5.0,25.9,47.7,29.9
1,0,6.0,25.7,48.8,29.9
1,0,3.0,25.6,48.9,29.9
1,0,6.0,25.3,49.6,29.9
1,0,6.0,25.4,49.6,29.9
1,0,6.0,25.7,49.3,29.9
1,0,4.0,26.1,49.3,29.9
1,0,5.0,26.1,47.9,29.9
1,0,5.0,26.0,48.1,29.9
1,0,5.0,25.4,50.1,29.9
1,0,5.0,25.5,49.3,29.9
1,0,6.0,25.6,49.2,29.9
1,0,5.0,26.2,46.2,29.9
1,0,5.0,25.7,49.5,29.9
1,0,5.0,25.3,48.5,29.9
1,-1,4.0,25.2,49.4,29.9
1,0,5.0,25.3,50.8,29.9
1,0,6.0,25.8,47.5,29.9
1,0,6.0,26.3,49.5,29.9
1,0,5.0,27.8,45.8,29.9
1,0,5.0,27.3,47.6,29.9
1,0,5.0,27.3,48.1,29.9
1,0,5.0,26.6,49.9,29.9
1,0,3.0,26.2,50.6,29.9
1,0,5.0,26.3,49.7,29.9
1,0,5.0,26.6,49.3,29.9
1,0,6.0,26.4,49.0,29.9
1,1,6.0,26.1,49.5,29.9
1,0,5.0,25.7,50.5,29.9
1,1,4.0,25.7,51.3,29.9
1,0,4.0,25.1,52.5,29.9
1,1,5.0,25.2,54.5,29.9
1,0,5.0,25.1,51.9,29.9
1,0,6.0,25.2,51.9,29.9
1,1,6.0,26.8,50.9,29.9
1,1,5.0,27.1,51.4,29.9
1,0,3.0,27.0,50.8,29.9
1,0,5.0,27.2,49.7,29.9
1,0,6.0,27.3,49.4,29.9
1,0,4.0,27.3,49.7,29.9
1,0,4.0,27.3,50.0,29.9
1,0,5.0,27.4,51.2,29.9
1,1,4.0,27.3,50.2,29.9
1,0,3.0,27.5,49.9,29.9
1,0,5.0,27.2,49.1,29.9
1,0,5.0,27.0,49.6,29.9
1,0,6.0,26.9,49.6,29.9
1,0,3.0,27.0,50.2,29.9
1,0,5.0,27.2,48.9,29.9
1,0,4.0,27.2,49.4,29.9
1,0,5.0,27.4,49.2,29.9
1,0,6.0,27.6,49.4,29.9
1,0,5.0,27.7,48.5,29.9
1,0,3.0,27.7,49.6,29.9
1,0,3.0,27.7,48.8,29.9
1,0,5.0,27.7,48.8,29.9
1,0,4.0,27.7,48.5,29.9
1,0,6.0,27.6,48.6,29.9
1,1,5.0,27.7,49.1,29.9
1,1,5.0,27.7,48.6,29.9
1,0,5.0,27.4,49.4,29.9
1,0,6.0,27.9,48.4,29.9
1,-1,6.0,28.1,47.4,29.9
1,0,6.0,28.3,47.2,29.9
1,0,5.0,28.3,47.0,29.9
1,0,6.0,28.1,47.5,29.9
1,0,6.0,28.0,46.8,29.9
1,0,6.0,27.8,46.3,29.9
1,0,6.0,27.7,46.7,29.9
1,1,4.0,27.7,46.5,29.9
1,0,4.0,27.5,47.3,29.9
1,0,5.0,27.7,47.6,29.9
1,0,6.0,27.8,47.4,29.9
1,0,3.0,27.7,47.8,29.9
1,1,4.0,27.8,48.4,29.9
1,-1,4.0,27.9,46.6,29.9
1,1,4.0,28.0,46.6,29.9
1,1,6.0,28.1,46.0,29.9
1,0,6.0,28.0,47.3,29.9
1,1,6.0,28.1,47.0,29.9
1,0,4.0,28.5,45.7,29.9
1,0,5.0,28.3,45.8,29.9
1,0,6.0,28.1,46.3,29.9
1,1,6.0,27.9,46.6,29.9
1,0,5.0,28.0,46.8,29.9
1,0,4.0,27.9,46.8,29.9
1,0,5.0,27.6,45.8,29.9
1,1,4.0,27.5,43.5,29.9
1,0,5.0,27.3,45.8,29.9
1,0,3.0,27.3,45.3,29.9
1,0,5.0,27.1,47.2,29.9
1,1,5.0,27.1,47.1,29.9
1,0,5.0,27.1,46.9,29.9
1,1,6.0,27.0,47.5,29.9
1,0,5.0,27.1,47.7,29.9
1,0,6.0,27.3,47.5,29.9
1,0,6.0,27.6,47.2,29.9
1,0,5.0,27.7,44.5,29.9
1,0,3.0,27.7,45.8,29.9
1,0,4.0,27.9,45.9,29.9
1,0,5.0,26.2,51.7,29.9
1,0,6.0,25.4,53.3,29.9
1,0,3.0,25.1,52.4,29.9
1,0,5.0,24.5,54.0,29.9
1,0,6.0,24.5,54.3,29.9
1,0,5.0,24.6,54.0,29.9
1,0,6.0,24.6,54.3,29.9
1,0,5.0,24.4,54.7,29.9
1,0,5.0,24.3,54.9,29.9
1,0,5.0,24.2,55.1,29.9
1,1,5.0,24.5,54.2,29.9
1,0,4.0,24.3,55.1,29.9
1,0,6.0,24.6,54.1,29.9
1,0,5.0,24.5,54.3,29.9
1,0,5.0,24.5,54.1,29.9
1,0,4.0,24.5,53.7,29.9
1,1,5.0,24.4,53.5,29.9
1,0,4.0,24.8,53.2,29.9
1,1,6.0,24.9,52.6,29.9
1,0,5.0,24.5,53.6,29.9
1,0,3.0,24.4,53.9,29.9
1,1,4.0,24.3,54.2,29.9
1,0,6.0,24.2,54.2,29.9
1,0,6.0,24.2,54.2,29.9
1,0,6.0,24.1,54.2,29.9
1,-1,5.0,24.6,54.3,29.9
1,1,6.0,24.7,53.6,29.9
1,0,5.0,24.9,52.9,29.9
1,0,5.0,25.0,50.3,29.9
1,0,5.0,25.0,51.6,29.9
1,0,6.0,25.4,51.8,29.9
1,0,4.0,25.5,50.0,29.9
1,0,6.0,25.2,51.9,29.9
1,0,5.0,25.4,51.1,29.9
1,0,6.0,25.5,50.9,29.9
1,1,3.0,25.3,50.6,29.9
1,0,6.0,25.1,51.5,29.9
1,0,6.0,25.1,50.6,29.9
1,0,6.0,25.3,50.8,29.9
1,1,5.0,25.2,51.8,29.9
1,0,4.0,25.1,50.9,29.9
1,-1,5.0,24.7,51.7,29.9
1,0,5.0,24.7,51.8,29.9
1,1,6.0,24.5,53.1,29.9
1,0,4.0,24.7,51.5,29.9
1,0,5.0,24.6,52.2,29.9
1,-1,6.0,24.7,52.7,29.9
1,0,6.0,24.6,52.3,29.9
1,0,3.0,24.5,53.1,29.9
1,0,3.0,24.8,52.0,29.9
1,-1,3.0,24.8,52.0,29.9
1,0,4.0,24.4,53.3,29.9
1,1,5.0,24.3,52.7,29.9
1,0,5.0,24.4,53.7,29.9
1,0,3.0,24.8,52.1,29.9
1,0,6.0,24.1,54.0,29.9
1,0,5.0,24.3,52.3,29.9
1,0,6.0,24.5,51.4,29.9
1,0,5.0,24.2,52.6,29.9
1,0,6.0,24.6,53.9,29.9
1,0,6.0,24.6,54.4,29.9
1,1,6.0,24.8,54.2,29.9
1,1,5.0,25.0,53.6,29.9
1,0,3.0,25.1,52.3,29.9
1,0,6.0,25.9,51.6,29.9
1,-1,5.0,26.7,49.6,29.9
1,0,5.0,26.4,47.4,29.9
1,1,6.0,26.1,45.6,29.9
1,1,6.0,26.0,46.3,29.9
1,1,6.0,26.0,45.2,29.9
1,0,5.0,25.9,45.6,29.9
1,1,6.0,26.0,45.5,29.9
1,0,6.0,26.2,44.5,29.9
1,0,6.0,26.0,44.9,29.9
1,0,6.0,26.1,44.2,29.9
1,1,6.0,25.9,44.4,29.9
1,1,5.0,26.4,42.9,29.9
1,1,6.0,26.5,43.1,29.9
1,0,5.0,26.4,43.0,29.9
1,0,5.0,26.4,42.3,29.9
1,-1,6.0,26.3,43.0,29.9
1,0,5.0,26.4,42.1,29.9
1,1,4.0,26.4,42.8,29.9
1,1,6.0,26.3,42.2,29.9
1,1,6.0,27.6,42.1,29.9
1,0,6.0,27.2,42.2,29.9
1,1,5.0,27.0,41.3,29.9
1,0,6.0,27.1,40.7,29.9
1,0,4.0,27.2,40.4,29.9
1,1,5.0,27.1,40.6,29.9
1,0,4.0,27.2,40.8,29.9
1,0,6.0,27.5,42.4,29.9
1,0,4.0,27.5,40.8,29.9
1,1,6.0,27.5,40.1,29.9
1,0,6.0,27.4,39.2,29.9
1,0,5.0,27.6,39.0,29.9
1,1,5.0,27.8,40.5,29.9
1,0,6.0,27.6,38.7,29.9
1,1,5.0,27.2,39.4,29.9
1,-1,6.0,27.3,40.0,29.9
1,0,5.0,27.2,40.1,29.9
1,1,5.0,27.3,39.5,29.9
1,0,6.0,27.0,39.2,29.9
1,0,5.0,26.9,39.7,29.9
1,1,6.0,27.6,39.4,29.9
1,0,6.0,26.8,39.4,29.9
1,1,3.0,27.0,41.2,29.9
1,0,4.0,26.5,41.8,29.9
1,0,3.0,26.1,41.2,29.9
1,0,5.0,26.0,41.1,29.9
1,1,5.0,26.0,41.4,29.9
1,0,6.0,26.7,40.1,29.9
1,0,5.0,26.5,41.6,29.9
1,0,5.0,25.7,48.1,29.9
1,0,6.0,26.0,47.4,29.9
1,0,6.0,26.1,46.4,29.9
1,0,6.0,26.0,46.6,29.9
1,0,4.0,26.0,46.4,29.9
1,1,5.0,25.9,46.7,29.9
1,0,5.0,25.9,45.9,29.9
1,0,4.0,26.0,47.5,29.9
1,0,4.0,26.1,47.2,29.9
1,0,5.0,26.2,45.3,29.9
1,0,6.0,26.8,44.2,29.9
1,0,6.0,26.6,44.7,29.9
1,0,5.0,26.6,44.7,29.9
1,0,3.0,26.6,45.0,29.9
1,0,4.0,26.5,45.3,29.9
1,0,6.0,26.4,45.5,29.9
1,0,6.0,26.4,45.5,29.9
1,0,6.0,26.4,45.6,29.9
1,0,5.0,26.2,45.4,29.9
1,0,5.0,26.4,45.1,29.9
1,0,6.0,26.6,43.8,29.9
1,0,6.0,26.5,47.2,29.9
1,0,6.0,26.7,44.0,29.9
1,0,6.0,26.8,44.6,29.9
1,0,6.0,26.6,44.0,29.9
1,0,6.0,26.6,44.0,29.9
1,0,5.0,26.7,42.4,29.9
1,0,6.0,25.9,46.4,29.9
1,0,6.0,25.3,45.7,29.9
1,0,6.0,25.1,45.5,29.9
1,0,5.0,25.7,48.3,29.9
1,0,5.0,25.7,44.0,29.9
1,-1,6.0,25.7,44.4,29.9
1,0,6.0,26.1,43.0,29.9
1,0,6.0,26.1,44.3,29.9
1,0,5.0,26.2,43.7,29.9
1,0,6.0,26.3,43.3,29.9
1,0,6.0,26.5,42.6,29.9
1,1,5.0,26.6,43.4,29.9
1,0,6.0,26.2,45.3,29.9
1,0,3.0,26.8,44.3,29.9
1,1,6.0,26.9,43.7,29.9
1,0,6.0,26.8,43.8,29.9
1,-1,5.0,27.0,43.7,29.9
1,-1,5.0,27.0,42.6,29.9
1,0,5.0,27.9,41.5,29.9
1,0,5.0,28.6,41.2,29.9
1,1,6.0,25.0,50.8,29.9
1,0,6.0,25.3,47.5,29.9
1,0,5.0,25.2,47.7,29.9
1,0,4.0,26.7,47.1,29.9
1,1,6.0,26.0,44.1,29.9
1,0,3.0,25.9,44.3,29.9
1,0,6.0,28.1,44.0,29.9
1,0,3.0,28.2,44.9,29.9
1,0,5.0,29.0,42.6,29.9
1,-1,4.0,28.6,42.8,29.9
1,0,3.0,28.4,43.2,29.9
1,0,4.0,28.4,44.1,29.9
1,0,3.0,28.2,42.5,29.9
1,0,4.0,28.2,42.3,29.9
1,0,5.0,28.2,42.2,29.9
1,1,6.0,28.3,42.2,29.9
1,1,6.0,28.0,41.6,29.9
1,0,5.0,28.0,42.0,29.9
1,0,5.0,29.0,41.9,29.9
1,0,4.0,29.0,39.7,29.9
1,0,4.0,28.7,41.2,29.9
1,0,3.0,28.0,41.9,29.9
1,0,4.0,26.3,45.5,29.9
1,0,4.0,25.3,46.3,29.9
1,1,5.0,25.3,46.8,29.9
1,0,6.0,26.0,42.9,29.9
1,1,4.0,26.1,43.2,29.9
1,1,5.0,25.3,46.1,29.9
1,1,5.0,26.8,47.5,29.9
1,1,4.0,26.7,47.0,29.9
1,1,6.0,27.2,38.9,29.9
4,1,5.0,35.1,38.6,38.1
4,0,5.0,34.9,39.4,38.1
4,0,6.0,34.8,38.4,38.1
4,1,5.0,35.2,38.1,38.1
4,0,5.0,35.1,36.1,38.1
4,0,5.0,35.2,35.6,38.1
4,0,6.0,35.4,35.9,38.1
4,0,6.0,35.0,48.4,38.1
4,0,5.0,35.4,48.4,38.1
4,-1,5.0,33.8,51.4,38.1
4,1,5.0,34.0,52.5,38.1
4,-1,6.0,35.9,38.8,38.1
4,0,6.0,35.8,38.4,38.1
4,0,5.0,35.7,36.8,38.1
4,0,6.0,35.4,36.8,38.1
4,0,5.0,35.6,36.4,38.1
4,-1,6.0,35.5,34.9,38.1
4,0,6.0,35.6,35.1,38.1
4,0,6.0,34.9,47.8,38.1
4,0,6.0,35.6,48.0,38.1
4,0,6.0,35.7,47.9,38.1
4,0,6.0,35.5,47.0,38.1
4,0,5.0,35.3,46.7,38.1
4,0,6.0,34.8,46.6,38.1
4,0,6.0,34.0,50.0,38.1
4,0,6.0,33.9,51.1,38.1
4,0,6.0,34.1,51.5,38.1
4,0,6.0,33.9,52.4,38.1
4,0,6.0,33.7,55.4,38.1
4,1,5.0,33.5,56.5,38.1
4,1,6.0,34.3,47.4,38.1
4,1,6.0,34.3,42.4,38.1
4,1,6.0,33.8,46.5,38.1
4,1,6.0,34.0,47.0,38.1
4,0,6.0,34.2,50.4,38.1
4,0,6.0,34.2,50.4,38.1
4,0,5.0,34.0,51.3,38.1
4,0,6.0,32.6,56.4,38.1
4,1,6.0,32.6,56.3,38.1
4,0,6.0,32.0,58.3,38.1
4,1,6.0,32.0,58.5,38.1
4,0,5.0,32.3,58.6,38.1
4,1,6.0,31.5,44.3,38.1
4,0,6.0,34.6,49.1,38.1
4,0,6.0,34.4,49.0,38.1
4,0,6.0,34.4,49.3,38.1
4,1,5.0,34.4,48.9,38.1
4,1,5.0,34.3,48.2,38.1
4,0,6.0,34.1,48.5,38.1
4,0,6.0,34.5,47.6,38.1
4,0,6.0,34.1,47.1,38.1
4,0,6.0,34.0,48.4,38.1
4,0,6.0,33.8,49.0,38.1
4,1,6.0,34.1,47.5,38.1
4,0,6.0,33.7,50.0,38.1
4,0,6.0,33.5,51.9,38.1
4,0,6.0,33.8,51.4,38.1
4,1,6.0,33.6,54.3,38.1
4,1,4.0,26.8,58.3,38.1
4,1,3.0,26.4,60.0,38.1
4,0,5.0,26.1,61.0,38.1
4,0,4.0,25.9,62.9,38.1
4,1,5.0,26.1,62.9,38.1
4,1,5.0,26.1,62.8,38.1
4,1,4.0,26.2,63.2,38.1
4,0,4.0,26.2,63.2,38.1
4,1,5.0,25.7,63.4,38.1
4,1,4.0,25.2,66.0,38.1
4,-1,4.0,26.0,64.2,38.1
4,0,4.0,25.6,65.2,38.1
4,0,5.0,25.4,66.3,38.1
4,0,5.0,25.8,65.1,38.1
4,0,5.0,26.0,65.0,38.1
4,1,6.0,25.9,65.3,38.1
4,1,4.0,26.0,65.0,38.1
4,0,4.0,26.2,64.2,38.1
4,0,5.0,27.2,61.9,38.1
4,0,6.0,27.2,60.9,38.1
4,1,5.0,26.8,62.8,38.1
4,0,4.0,26.8,62.8,38.1
4,0,6.0,26.6,63.8,38.1
4,0,6.0,26.7,63.8,38.1
4,0,5.0,26.7,64.0,38.1
4,0,3.0,26.6,64.1,38.1
4,0,4.0,26.8,63.6,38.1
4,1,6.0,26.4,63.7,38.1
4,1,6.0,26.0,64.5,38.1
4,1,6.0,25.9,64.8,38.1
4,0,6.0,25.7,64.2,38.1
4,0,5.0,25.8,63.9,38.1
4,1,5.0,25.6,64.3,38.1
4,0,5.0,26.4,61.9,38.1
4,1,4.0,26.9,60.2,38.1
4,1,3.0,26.6,60.8,38.1
4,0,6.0,26.3,61.1,38.1
4,1,6.0,26.1,61.7,38.1
4,0,6.0,26.2,61.1,38.1
4,-1,5.0,26.0,61.5,38.1
4,0,5.0,25.7,62.4,38.1
4,0,3.0,26.2,61.1,38.1
4,0,4.0,26.1,61.0,38.1
4,0,6.0,26.1,61.2,38.1
4,0,5.0,26.4,60.1,38.1
4,1,4.0,25.9,61.5,38.1
4,0,5.0,25.9,61.5,38.1
4,0,3.0,26.2,60.4,38.1
4,1,5.0,27.9,55.3,38.1
4,1,5.0,27.5,57.1,38.1
4,0,6.0,27.6,57.4,38.1
4,0,5.0,27.8,57.2,38.1
4,0,6.0,28.1,56.7,38.1
4,-1,6.0,27.5,58.4,38.1
4,0,6.0,27.3,59.4,38.1
4,1,5.0,27.6,58.7,38.1
4,0,4.0,28.2,56.9,38.1
4,0,5.0,27.8,58.3,38.1
4,0,6.0,27.4,59.2,38.1
4,0,6.0,27.2,60.3,38.1
4,0,6.0,26.8,61.3,38.1
4,-1,6.0,26.4,63.1,38.1
4,-1,6.0,26.7,63.4,38.1
4,0,3.0,28.8,56.7,38.1
4,0,6.0,26.8,62.9,38.1
4,0,6.0,26.6,63.4,38.1
4,0,6.0,26.6,62.9,38.1
4,0,6.0,26.9,62.2,38.1
4,0,6.0,26.8,62.4,38.1
4,0,6.0,27.5,59.6,38.1
4,0,6.0,27.9,58.2,38.1
4,0,6.0,26.7,61.3,38.1
4,0,5.0,26.0,63.5,38.1
4,0,6.0,26.3,62.6,38.1
4,0,6.0,27.4,61.5,38.1
4,0,6.0,27.3,60.6,38.1
4,0,6.0,26.7,61.5,38.1
4,0,6.0,26.4,61.6,38.1
4,0,5.0,26.1,59.8,38.1
4,0,5.0,26.8,60.3,38.1
4,0,6.0,26.6,59.3,38.1
4,0,6.0,26.1,60.8,38.1
4,1,6.0,25.4,63.2,38.1
4,1,5.0,25.2,62.5,38.1
4,0,6.0,25.8,62.4,38.1
4,0,6.0,27.1,61.3,38.1
4,0,6.0,26.2,57.9,38.1
4,0,4.0,26.6,56.8,38.1
4,0,5.0,26.2,59.0,38.1
4,0,5.0,26.3,60.2,38.1
4,0,6.0,26.9,58.5,38.1
4,0,5.0,26.6,58.4,38.1
4,0,5.0,26.5,58.4,38.1
4,0,6.0,26.8,58.3,38.1
4,0,3.0,27.1,57.7,38.1
4,1,6.0,27.2,56.9,38.1
4,1,6.0,27.8,57.4,38.1
4,0,6.0,25.2,62.2,38.1
4,1,6.0,24.8,63.2,38.1
4,1,6.0,25.1,63.0,38.1
4,1,6.0,25.3,62.4,38.1
4,1,4.0,25.4,62.4,38.1
4,1,5.0,25.1,63.0,38.1
4,1,6.0,25.1,62.9,38.1
4,0,6.0,25.2,63.0,38.1
4,0,6.0,24.7,64.3,38.1
4,0,6.0,24.7,64.3,38.1
4,1,6.0,25.0,63.6,38.1
4,1,6.0,25.0,64.1,38.1
4,-1,6.0,24.8,64.5,38.1
4,1,6.0,24.9,64.9,38.1
4,0,6.0,24.8,65.1,38.1
4,1,6.0,24.7,65.7,38.1
4,1,6.0,24.7,66.0,38.1
4,1,6.0,24.9,65.5,38.1
4,1,6.0,25.2,64.7,38.1
4,1,6.0,25.2,65.3,38.1
4,1,6.0,25.2,64.7,38.1
4,1,6.0,25.1,65.3,38.1
4,0,6.0,25.1,65.5,38.1
4,1,6.0,25.7,64.2,38.1
4,1,5.0,25.9,63.9,38.1
4,0,6.0,26.2,62.9,38.1
4,1,6.0,26.4,62.1,38.1
4,1,6.0,26.4,62.1,38.1
4,1,6.0,26.2,62.1,38.1
4,1,5.0,26.1,62.0,38.1
4,0,6.0,26.0,62.0,38.1
4,1,6.0,25.8,62.4,38.1
4,0,6.0,26.6,62.8,38.1
4,1,6.0,25.5,63.2,38.1
4,1,6.0,25.6,62.7,38.1
4,1,6.0,25.8,62.0,38.1
4,0,6.0,25.6,62.0,38.1
4,1,6.0,25.7,62.0,38.1
4,1,6.0,25.5,62.4,38.1
4,1,6.0,25.0,63.3,38.1
4,0,6.0,25.1,62.8,38.1
4,1,6.0,25.3,62.6,38.1
4,1,6.0,25.1,63.2,38.1
4,1,6.0,24.7,63.7,38.1
4,1,6.0,24.9,63.8,38.1
4,0,6.0,25.1,62.3,38.1
4,0,6.0,25.4,62.8,38.1
4,1,6.0,25.3,61.5,38.1
4,1,6.0,25.4,61.4,38.1
4,1,3.0,27.3,56.9,38.1
4,1,5.0,26.5,59.8,38.1
4,1,6.0,26.6,59.5,38.1
4,0,6.0,25.8,62.2,38.1
4,1,6.0,26.5,60.2,38.1
4,0,6.0,26.2,60.6,38.1
4,0,6.0,26.3,60.7,38.1
4,0,5.0,26.4,60.2,38.1
4,0,6.0,25.9,61.4,38.1
4,1,6.0,25.7,62.2,38.1
4,1,6.0,25.7,62.4,38.1
4,0,5.0,25.8,61.9,38.1
4,0,4.0,26.4,60.8,38.1
4,1,6.0,26.7,59.4,38.1
4,0,6.0,27.1,58.9,38.1
4,0,6.0,27.3,58.2,38.1
4,0,6.0,26.5,60.4,38.1
4,0,3.0,25.9,62.5,38.1
4,-1,6.0,25.5,63.6,38.1
4,0,6.0,25.5,63.1,38.1
4,0,6.0,24.8,64.5,38.1
4,0,6.0,24.0,66.9,38.1
4,1,6.0,24.1,66.8,38.1
4,1,6.0,23.7,67.5,38.1
4,1,6.0,23.3,68.6,38.1
4,1,6.0,23.7,67.3,38.1
4,1,4.0,23.1,66.0,38.1
4,1,6.0,23.7,65.1,38.1
4,0,5.0,24.0,64.3,38.1
4,0,6.0,24.0,64.2,38.1
4,0,6.0,23.4,66.1,38.1
4,1,4.0,24.1,63.5,38.1
4,0,6.0,23.9,63.6,38.1
4,0,6.0,23.6,64.8,38.1
4,0,5.0,23.8,64.8,38.1
4,0,6.0,23.2,67.1,38.1
4,0,2.0,23.7,65.5,38.1
4,0,6.0,23.9,64.3,38.1
4,0,4.0,23.6,64.9,38.1
4,0,6.0,23.4,64.7,38.1
4,0,6.0,23.7,64.2,38.1
4,0,6.0,23.7,64.2,38.1
4,0,6.0,23.1,67.0,38.1
4,1,4.0,23.3,66.5,38.1
4,0,6.0,23.5,65.0,38.1
4,1,6.0,23.6,65.1,38.1
4,0,6.0,23.1,65.3,38.1
4,1,6.0,22.3,67.2,38.1
4,0,6.0,22.4,67.7,38.1
4,0,6.0,29.2,72.0,38.1
4,0,6.0,29.2,76.4,38.1
4,0,6.0,29.2,76.6,38.1
4,0,6.0,29.3,75.7,38.1
4,0,6.0,29.3,73.2,38.1
4,0,6.0,29.3,74.9,38.1
4,0,5.0,29.3,74.9,38.1
4,0,5.0,28.2,64.3,38.1
4,0,5.0,28.1,64.4,38.1
4,1,5.0,27.5,80.0,38.1
4,0,6.0,29.1,76.1,38.1
4,1,6.0,28.7,76.3,38.1
4,0,6.0,29.0,78.4,38.1
4,0,6.0,29.5,77.4,38.1
4,1,6.0,29.4,77.7,38.1
4,0,6.0,29.6,75.7,38.1
4,0,6.0,29.4,76.1,38.1
4,0,6.0,29.4,76.5,38.1
4,1,6.0,30.1,74.7,38.1
4,0,6.0,29.0,75.1,38.1
4,1,6.0,28.9,76.5,38.1
4,0,6.0,29.0,76.9,38.1
4,0,6.0,28.7,74.2,38.1
4,0,6.0,28.7,73.9,38.1
4,1,6.0,28.6,74.9,38.1
4,-1,6.0,29.7,74.0,38.1
4,0,6.0,29.7,71.2,38.1
4,0,6.0,28.8,76.1,38.1
4,1,6.0,29.7,71.2,38.1
4,0,6.0,29.7,70.8,38.1
4,1,6.0,29.7,71.5,38.1
4,0,6.0,29.8,71.9,38.1
4,1,6.0,29.4,77.6,38.1
4,0,5.0,29.7,75.2,38.1
4,1,5.0,29.5,76.0,38.1
4,1,5.0,29.4,77.0,38.1
4,1,6.0,30.0,75.0,38.1
4,1,5.0,29.9,75.0,38.1
4,0,5.0,29.9,74.7,38.1
4,1,6.0,29.9,75.0,38.1
4,1,6.0,29.9,74.5,38.1
4,1,5.0,30.1,74.7,38.1
4,1,6.0,30.3,73.4,38.1
4,0,6.0,28.7,73.4,38.1
4,1,6.0,28.3,75.6,38.1
4,0,5.0,28.8,75.5,38.1
4,1,5.0,29.3,78.8,38.1
4,0,5.0,29.6,78.4,38.1
4,0,5.0,29.5,79.4,38.1
4,0,5.0,29.3,75.1,38.1
4,1,5.0,29.2,76.5,38.1
4,0,5.0,28.6,74.8,38.1
4,0,3.0,28.6,74.7,38.1
4,1,5.0,28.6,74.0,38.1
4,1,6.0,29.5,78.2,38.1
4,1,6.0,29.0,75.1,38.1
4,0,6.0,29.5,78.7,38.1
4,1,5.0,29.4,75.0,38.1
4,1,6.0,29.6,73.7,38.1
4,0,5.0,29.8,74.1,38.1
4,0,6.0,29.3,76.4,38.1
4,0,5.0,29.6,74.8,38.1
4,1,5.0,29.5,74.7,38.1
4,0,5.0,24.8,72.3,38.1
4,0,6.0,24.6,73.9,38.1
4,0,4.0,24.5,73.6,38.1
4,0,6.0,24.4,75.4,38.1
4,0,5.0,24.5,76.2,38.1
4,0,6.0,24.6,75.2,38.1
4,0,6.0,24.6,75.9,38.1
4,1,5.0,24.6,76.2,38.1
4,0,5.0,24.7,75.6,38.1
4,1,6.0,24.5,75.5,38.1
4,0,6.0,24.4,75.6,38.1
4,1,5.0,24.4,75.5,38.1
4,0,6.0,24.2,75.6,38.1
4,0,6.0,24.2,75.9,38.1
4,1,5.0,24.3,75.0,38.1
4,0,6.0,24.3,75.3,38.1
4,0,6.0,24.0,76.3,38.1
4,1,4.0,23.7,77.4,38.1
4,0,3.0,24.0,77.5,38.1
4,0,6.0,24.3,75.1,38.1
4,0,6.0,24.5,74.6,38.1
4,0,6.0,24.6,74.0,38.1
4,1,5.0,24.9,73.4,38.1
4,0,5.0,25.5,71.3,38.1
4,1,6.0,26.0,70.0,38.1
4,0,6.0,26.0,69.2,38.1
4,0,4.0,25.5,71.2,38.1
4,0,5.0,24.9,73.8,38.1
4,0,4.0,25.6,72.5,38.1
4,1,6.0,26.6,70.6,38.1
4,0,4.0,26.6,69.7,38.1
4,-1,6.0,25.0,73.3,38.1
4,0,6.0,24.7,76.0,38.1
4,0,5.0,24.8,76.7,38.1
4,1,5.0,24.7,77.7,38.1
4,0,5.0,24.9,76.4,38.1
4,0,5.0,25.0,75.5,38.1
4,0,4.0,25.1,74.9,38.1
4,0,6.0,25.3,74.3,38.1
4,0,6.0,25.3,73.1,38.1
4,1,4.0,25.1,73.1,38.1
4,0,6.0,24.6,74.8,38.1
4,1,6.0,24.0,76.4,38.1
4,0,4.0,25.2,73.2,38.1
4,1,6.0,25.5,71.6,38.1
4,0,6.0,27.0,65.8,38.1
